season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour,count
3,0,1,1,27.88,31.82,61,0.0,2011,8,10,6,119
2,0,1,2,20.5,24.24,39,19.0012,2012,4,18,5,34
4,0,1,1,17.22,21.21,82,7.0015,2012,12,4,1,25
4,0,1,3,18.86,22.725,100,11.0014,2011,12,6,23,53
1,0,1,1,13.12,15.15,45,19.9995,2012,2,7,6,100
3,0,1,1,30.34,34.85,66,12.998,2012,8,8,20,500
4,0,1,2,11.48,12.88,52,22.0028,2012,11,7,5,27
1,0,1,1,10.66,14.395,35,0.0,2011,1,6,12,84
1,0,0,2,12.3,15.91,70,6.0032,2012,2,4,12,300
3,0,1,1,29.52,33.335,54,7.0015,2011,9,12,13,163
4,0,1,1,22.96,26.515,40,6.0032,2011,10,17,12,205
2,1,0,1,22.14,25.76,77,15.0013,2012,4,16,4,6
3,0,1,1,26.24,30.305,73,11.0014,2011,8,17,1,14
1,0,1,1,20.5,24.24,59,19.0012,2011,2,17,22,76
4,0,0,1,16.4,20.455,71,16.9979,2012,10,14,0,111
2,0,1,1,23.78,27.275,49,19.9995,2012,6,4,23,86
1,0,0,2,16.4,20.455,76,15.0013,2011,3,5,11,159
2,0,1,1,27.06,31.06,39,31.0009,2012,6,4,16,448
2,0,1,1,36.9,40.91,37,16.9979,2011,6,9,17,409
3,0,1,1,36.08,39.395,35,16.9979,2012,7,17,19,547
1,0,0,2,13.12,15.15,39,15.0013,2011,1,15,21,57
1,0,1,1,14.76,17.425,57,12.998,2011,2,17,9,179
1,0,1,1,4.92,8.335,54,6.0032,2012,2,13,4,2
1,0,0,1,6.56,9.85,43,6.0032,2012,1,15,23,29
2,0,0,2,21.32,25.0,100,8.9981,2011,5,15,2,50
1,0,1,1,15.58,19.695,32,22.0028,2011,2,16,12,86
2,0,1,1,20.5,24.24,31,7.0015,2012,4,5,18,698
2,0,0,3,27.88,31.82,74,7.0015,2011,6,19,8,84
1,0,1,1,6.56,9.85,74,6.0032,2011,1,5,2,2
4,0,0,1,18.86,22.725,82,0.0,2011,10,8,2,45
3,0,1,3,24.6,25.76,94,0.0,2011,9,7,11,10
3,0,0,1,30.34,34.09,58,19.0012,2011,7,9,9,247
2,0,1,1,31.98,34.09,33,19.0012,2011,6,6,17,579
4,0,0,1,22.14,25.76,45,7.0015,2012,11,11,13,686
3,0,1,1,29.52,33.335,71,19.9995,2011,8,4,10,113
2,0,1,1,22.96,26.515,56,11.0014,2012,6,8,0,77
1,0,1,1,12.3,16.665,70,0.0,2012,3,2,5,24
4,0,1,1,13.94,15.15,53,19.9995,2012,11,2,23,119
2,0,1,2,29.52,34.09,62,7.0015,2012,5,4,15,343
1,0,1,1,13.94,16.665,46,11.0014,2012,2,7,10,116
2,0,1,1,19.68,23.485,51,27.9993,2011,5,4,15,129
4,0,0,1,10.66,12.12,60,16.9979,2011,11,5,6,23
2,0,0,1,24.6,27.275,88,6.0032,2011,6,18,3,20
2,0,1,2,30.34,35.605,74,15.0013,2011,6,1,9,207
4,0,0,1,8.2,11.365,75,0.0,2011,12,17,23,69
2,0,0,2,25.42,30.305,61,7.0015,2011,6,5,6,21
1,0,1,2,7.38,9.09,64,12.998,2011,3,4,1,4
1,0,1,1,11.48,13.635,70,16.9979,2011,3,11,8,259
2,0,1,1,24.6,29.545,73,15.0013,2011,5,18,18,489
1,0,1,2,12.3,15.91,81,6.0032,2011,1,19,12,70
1,0,1,1,13.94,14.395,29,31.0009,2011,3,2,21,71
3,0,0,1,22.14,25.76,68,7.0015,2012,9,16,23,94
3,0,1,2,35.26,39.395,44,16.9979,2012,8,3,14,331
4,0,1,1,9.84,11.365,67,12.998,2011,12,19,10,108
1,1,0,1,4.1,6.06,58,11.0014,2012,1,16,8,78
1,0,0,1,6.56,11.365,47,0.0,2012,1,14,10,149
2,0,1,1,25.42,31.06,41,11.0014,2012,5,18,20,337
1,0,0,1,14.76,18.18,50,7.0015,2012,1,7,2,38
2,0,1,2,24.6,28.79,78,11.0014,2012,6,19,8,673
1,0,1,1,13.94,15.91,46,15.0013,2011,3,14,20,129
1,0,0,1,4.92,6.82,54,12.998,2012,1,15,9,90
3,0,1,2,26.24,28.79,83,8.9981,2012,7,10,22,139
2,0,1,1,18.86,22.725,82,6.0032,2011,5,9,0,53
3,0,0,1,21.32,25.0,68,15.0013,2011,9,18,11,317
3,0,0,2,31.98,37.12,62,19.0012,2011,9,4,13,419
2,0,1,1,18.04,21.97,54,12.998,2011,5,10,3,4
3,0,1,2,21.32,25.0,72,8.9981,2011,9,19,2,13
1,0,1,2,17.22,21.21,54,19.9995,2011,3,16,20,121
2,0,1,1,21.32,25.0,100,8.9981,2011,5,18,6,101
3,0,1,1,28.7,31.82,42,0.0,2011,7,1,22,222
3,0,1,2,28.7,33.335,84,0.0,2012,9,6,1,18
2,0,1,3,21.32,25.0,94,19.9995,2011,5,18,4,3
4,0,1,1,21.32,25.0,45,0.0,2011,11,7,16,295
4,0,1,1,9.02,10.605,55,19.0012,2011,12,8,8,429
1,0,0,2,11.48,13.635,61,11.0014,2012,2,5,13,274
1,0,0,1,13.94,18.18,25,0.0,2012,3,10,19,184
2,0,1,2,24.6,31.06,46,11.0014,2012,6,5,13,267
2,0,0,1,21.32,25.0,19,27.9993,2012,4,7,15,626
3,0,1,1,25.42,31.06,35,0.0,2012,9,19,15,311
2,0,0,1,22.96,26.515,83,0.0,2011,5,15,22,117
1,0,1,1,12.3,14.395,49,15.0013,2011,3,8,22,55
1,0,1,1,10.66,12.88,93,11.0014,2011,2,8,4,3
4,0,0,1,17.22,21.21,94,8.9981,2011,10,8,4,10
2,0,1,2,22.96,26.515,88,8.9981,2012,5,15,2,4
1,0,1,1,6.56,7.575,64,15.0013,2011,1,4,9,100
2,0,0,2,27.06,31.06,50,27.9993,2012,5,13,19,339
3,0,0,1,33.62,36.365,38,0.0,2011,7,9,16,416
4,0,0,1,19.68,23.485,41,26.0027,2011,11,13,22,89
3,0,1,1,24.6,31.06,43,16.9979,2012,9,19,11,247
4,0,1,2,13.12,15.15,53,19.9995,2012,11,7,15,198
1,0,0,1,13.12,14.395,45,26.0027,2012,3,4,11,256
3,0,0,1,24.6,31.06,56,7.0015,2012,9,16,21,191
3,0,0,1,29.52,34.85,74,8.9981,2012,9,1,1,79
2,0,1,1,24.6,31.06,53,19.9995,2012,6,14,0,48
1,1,0,1,9.02,10.605,44,16.9979,2012,1,2,23,34
1,0,0,1,9.84,12.88,81,6.0032,2012,2,4,4,6
3,0,1,1,26.24,31.06,61,12.998,2011,8,11,5,25
4,0,1,1,15.58,19.695,46,12.998,2011,12,19,17,378
2,0,1,2,26.24,31.06,47,12.998,2011,6,14,14,159
4,0,0,1,12.3,16.665,70,0.0,2012,12,15,0,94
3,0,0,1,36.08,40.15,39,15.0013,2012,7,1,11,377
2,0,1,3,31.16,34.09,40,12.998,2011,6,17,17,552
4,0,1,1,8.2,12.88,80,0.0,2011,12,13,2,2
3,0,1,1,27.06,31.06,69,6.0032,2011,8,17,0,24
3,0,1,1,31.98,37.12,62,7.0015,2012,7,18,8,679
2,0,1,2,22.14,25.76,49,22.0028,2011,5,6,10,127
1,0,1,2,6.56,7.575,55,12.998,2011,1,11,2,3
2,0,1,3,18.04,21.97,77,15.0013,2011,4,12,18,224
2,0,1,1,26.24,29.545,78,0.0,2012,6,13,1,28
3,0,1,1,20.5,24.24,72,7.0015,2012,9,11,7,596
3,0,1,1,26.24,29.545,78,22.0028,2011,8,15,8,355
2,0,1,1,19.68,23.485,63,0.0,2011,5,10,0,18
3,0,1,1,31.16,36.365,66,19.0012,2011,7,6,14,163
4,0,1,1,12.3,14.395,61,15.0013,2012,11,6,20,228
2,0,1,1,13.94,15.15,49,22.0028,2011,4,1,19,136
3,0,1,2,28.7,33.335,74,12.998,2012,7,16,1,11
2,0,1,2,15.58,19.695,94,15.0013,2011,4,13,9,65
4,0,1,2,12.3,16.665,61,0.0,2011,12,14,9,239
2,0,1,1,25.42,30.305,69,15.0013,2011,5,12,18,527
4,0,1,2,17.22,21.21,94,8.9981,2012,12,17,21,120
2,0,1,2,22.14,25.76,88,6.0032,2011,5,19,9,216
4,0,1,2,24.6,29.545,73,26.0027,2012,10,15,10,168
1,0,1,1,14.76,17.425,50,8.9981,2012,2,7,20,212
1,0,1,1,5.74,7.575,69,8.9981,2011,1,12,7,54
4,0,0,1,21.32,25.0,39,0.0,2012,11,10,13,651
3,0,0,2,27.06,29.545,89,0.0,2012,9,2,6,15
3,0,1,3,22.14,25.76,94,16.9979,2011,9,6,23,58
2,0,1,1,19.68,23.485,77,16.9979,2011,5,11,8,442
2,0,1,1,22.14,25.76,28,47.9988,2012,4,9,12,280
4,0,0,1,23.78,27.275,56,0.0,2011,10,8,11,397
2,0,1,3,22.14,25.76,52,23.9994,2011,5,6,19,292
2,0,1,2,22.96,26.515,78,16.9979,2011,5,3,2,5
4,0,1,1,14.76,17.425,50,11.0014,2012,10,11,6,159
1,0,1,1,13.94,17.425,53,6.0032,2012,2,15,23,58
4,0,1,1,13.12,15.15,53,16.9979,2012,11,9,2,12
1,0,0,1,13.12,15.91,49,11.0014,2012,2,18,1,45
4,0,1,1,19.68,23.485,77,0.0,2011,10,7,9,241
1,0,1,2,8.2,9.85,40,15.0013,2011,1,10,15,45
3,0,1,1,30.34,34.09,62,15.0013,2012,8,13,20,432
3,0,1,1,20.5,24.24,72,6.0032,2012,9,12,6,205
1,0,1,1,13.94,15.15,46,19.9995,2012,3,6,19,287
4,1,0,1,22.96,26.515,64,11.0014,2012,11,12,16,434
1,0,1,1,27.06,31.06,34,23.9994,2011,2,18,17,327
4,1,0,2,26.24,31.06,53,0.0,2011,10,10,18,473
1,0,1,1,18.86,22.725,33,19.0012,2012,1,6,19,272
2,0,1,1,22.14,25.76,56,22.0028,2011,6,14,5,26
1,0,1,1,6.56,11.365,64,0.0,2011,1,6,2,2
3,0,1,1,31.16,35.605,58,23.9994,2012,8,10,14,307
1,0,0,3,10.66,13.635,87,8.9981,2012,2,4,19,80
3,0,1,1,31.98,34.85,43,8.9981,2012,7,2,20,395
3,0,1,1,27.06,30.305,83,16.9979,2012,8,3,4,12
2,0,1,1,21.32,25.0,36,22.0028,2012,5,11,10,210
1,0,0,2,9.84,12.88,75,6.0032,2011,1,1,5,1
4,0,1,2,13.12,15.15,45,15.0013,2011,12,16,16,224
3,1,0,2,27.06,29.545,94,0.0,2012,9,3,0,104
4,0,1,2,22.14,25.76,88,22.0028,2011,10,12,5,22
1,0,1,1,13.12,16.665,39,6.0032,2011,3,8,20,76
2,0,1,1,27.06,31.06,44,11.0014,2011,6,15,20,330
3,0,1,1,30.34,33.335,48,15.0013,2012,7,12,19,629
3,0,1,1,22.14,25.76,77,6.0032,2012,9,13,1,28
3,0,1,3,22.14,25.76,88,19.0012,2011,9,6,14,24
3,0,1,1,30.34,33.335,51,15.0013,2011,8,16,11,150
2,0,1,1,20.5,24.24,27,32.9975,2012,4,9,10,178
1,0,1,1,18.86,22.725,88,8.9981,2012,3,19,6,120
1,0,1,2,9.02,13.635,64,0.0,2012,1,9,9,197
2,0,1,2,17.22,21.21,82,19.0012,2011,4,12,19,130
2,0,1,1,17.22,21.21,62,7.0015,2011,4,18,3,7
4,0,1,1,16.4,20.455,47,19.9995,2012,11,9,11,251
3,0,1,1,22.14,25.76,60,16.9979,2012,9,19,9,362
3,0,1,1,26.24,28.03,94,6.0032,2011,9,9,20,210
4,0,1,2,13.94,18.18,93,0.0,2012,12,3,7,396
2,0,1,2,21.32,25.0,55,0.0,2011,4,19,7,188
4,0,1,1,6.56,9.85,86,6.0032,2011,12,19,3,3
3,0,0,2,28.7,32.575,61,11.0014,2011,7,3,1,78
2,0,1,1,29.52,34.85,74,16.9979,2011,6,10,22,185
1,0,0,1,18.86,22.725,82,8.9981,2012,3,18,1,113
2,0,1,2,17.22,21.21,38,15.0013,2012,4,5,11,268
2,0,1,1,27.06,31.06,74,8.9981,2012,6,11,8,651
4,0,0,1,15.58,19.695,87,8.9981,2012,10,7,22,79
4,0,1,1,17.22,21.21,94,0.0,2011,10,7,7,242
1,0,1,3,14.76,17.425,81,15.0013,2012,3,2,17,128
3,0,1,1,26.24,31.06,61,6.0032,2012,9,13,10,212
1,0,1,1,5.74,7.575,59,11.0014,2011,1,10,23,18
3,0,1,1,36.9,40.91,35,19.9995,2012,7,5,11,244
2,0,1,3,22.14,25.76,88,16.9979,2012,5,14,10,59
4,0,1,1,22.14,25.76,39,31.0009,2012,10,12,12,387
1,0,1,1,4.1,5.305,54,15.0013,2012,2,13,6,72
3,0,1,1,31.16,35.605,58,35.0008,2011,8,19,18,425
1,0,0,1,9.84,14.395,70,0.0,2012,2,18,6,9
4,0,0,1,10.66,15.15,81,0.0,2011,11,6,2,29
1,0,1,1,9.02,12.88,44,6.0032,2011,1,6,11,59
2,0,1,1,27.06,31.06,27,11.0014,2012,5,17,18,868
1,0,1,1,15.58,19.695,43,11.0014,2012,2,15,19,311
1,0,1,1,25.42,31.06,46,7.0015,2011,3,18,21,113
2,0,1,1,18.04,21.97,72,16.9979,2011,5,9,6,89
4,0,1,2,13.94,16.665,61,8.9981,2012,11,15,19,386
4,0,1,1,13.94,15.91,49,19.0012,2012,11,13,18,559
1,0,0,1,9.02,11.365,41,12.998,2012,1,14,18,143
3,0,0,1,30.34,34.85,70,8.9981,2012,7,1,1,93
3,0,0,1,31.16,34.85,55,19.0012,2011,7,17,12,420
4,0,1,1,13.12,16.665,45,8.9981,2012,11,6,11,216
2,0,1,1,18.86,22.725,33,30.0026,2012,4,5,2,18
4,0,1,2,12.3,13.635,56,19.9995,2012,11,7,19,319
2,0,0,1,20.5,24.24,51,7.0015,2012,5,19,2,69
3,0,1,1,29.52,34.85,74,7.0015,2011,8,9,7,343
3,0,0,1,34.44,37.12,39,8.9981,2012,7,1,21,258
4,0,0,1,10.66,15.15,81,0.0,2012,12,1,0,108
1,0,1,2,10.66,11.365,48,19.9995,2012,1,19,19,234
1,0,1,1,18.04,21.97,77,26.0027,2012,3,8,8,585
3,0,1,1,31.98,34.85,46,7.0015,2011,7,5,11,172
1,0,1,1,20.5,24.24,23,19.0012,2011,3,2,17,268
2,0,1,1,22.14,25.76,42,8.9981,2011,4,14,12,145
4,0,1,3,18.04,21.97,100,8.9981,2011,12,7,12,33
4,0,1,3,17.22,21.21,94,12.998,2011,12,7,16,31
4,0,0,1,16.4,20.455,37,12.998,2011,11,5,15,343
2,0,1,3,18.04,21.97,82,7.0015,2012,4,2,0,17
1,0,0,1,9.84,11.365,38,15.0013,2011,1,16,16,99
2,0,0,1,24.6,28.79,78,15.0013,2011,5,15,11,322
2,0,1,1,29.52,34.85,79,8.9981,2012,6,19,23,125
3,0,0,1,36.9,42.425,42,31.0009,2012,8,5,14,526
1,0,1,1,7.38,8.335,43,16.9979,2011,1,3,10,44
1,0,1,3,5.74,6.06,86,16.9979,2011,2,9,19,88
1,0,1,1,4.1,6.06,54,11.0014,2011,1,14,1,5
1,0,1,3,12.3,14.395,81,19.0012,2012,1,17,8,93
1,0,1,1,17.22,21.21,58,19.0012,2011,3,18,0,29
4,0,0,1,23.78,27.275,49,31.0009,2011,10,16,17,405
3,0,1,2,27.88,31.82,65,12.998,2011,9,2,18,355
4,0,1,1,23.78,27.275,56,22.0028,2011,10,4,16,309
3,0,1,1,27.06,30.305,83,11.0014,2011,7,8,20,250
1,0,1,1,22.14,25.76,42,23.9994,2012,3,7,19,361
4,0,1,2,9.02,12.12,69,7.0015,2011,12,12,10,105
4,0,0,3,16.4,20.455,94,7.0015,2012,12,9,6,6
2,0,0,1,16.4,20.455,30,16.9979,2012,4,7,9,276
2,0,1,2,20.5,24.24,63,8.9981,2012,5,1,1,21
4,0,1,2,22.96,26.515,64,22.0028,2012,10,18,18,788
2,0,1,1,25.42,31.06,53,0.0,2011,6,15,23,107
2,0,1,2,33.62,37.12,41,22.0028,2011,6,7,15,183
1,0,1,2,9.84,12.12,70,8.9981,2011,2,4,23,31
1,0,1,2,14.76,18.94,87,0.0,2012,3,2,22,75
2,0,1,1,18.04,21.97,24,12.998,2012,4,9,5,32
1,0,1,2,25.42,31.06,50,8.9981,2012,3,15,12,265
3,0,1,1,30.34,33.335,51,19.0012,2011,9,13,13,184
4,0,1,1,21.32,25.0,63,7.0015,2012,12,3,17,708
1,0,0,1,20.5,24.24,39,16.9979,2012,1,7,20,170
4,0,0,1,13.12,17.425,76,0.0,2012,11,10,8,146
2,0,1,2,29.52,33.335,58,12.998,2012,6,11,21,250
2,0,1,3,23.78,27.275,88,8.9981,2012,5,14,19,304
1,0,1,1,27.06,31.06,50,15.0013,2012,3,19,16,385
1,0,1,1,3.28,8.335,73,0.0,2011,2,11,7,74
4,0,1,1,22.96,26.515,46,6.0032,2011,10,6,13,191
1,0,1,1,4.1,6.82,49,7.0015,2011,2,11,0,14
3,0,0,1,27.06,30.305,78,12.998,2011,8,6,0,133
2,0,1,1,22.14,25.76,30,39.0007,2011,5,5,13,192
3,0,0,1,27.06,31.06,74,12.998,2012,7,14,9,282
4,0,1,2,16.4,20.455,76,0.0,2012,10,17,8,817
3,0,0,1,27.06,29.545,89,0.0,2012,9,2,4,22
2,0,0,1,30.34,32.575,30,7.0015,2012,5,19,16,642
1,0,1,1,18.04,21.97,38,16.9979,2012,2,7,13,184
1,0,1,2,11.48,15.15,65,6.0032,2012,2,10,0,43
1,0,1,3,12.3,15.91,70,6.0032,2012,2,16,4,3
2,0,0,3,27.06,31.06,74,12.998,2012,5,5,15,541
2,0,1,1,26.24,31.06,38,0.0,2012,6,6,15,300
1,0,1,1,12.3,12.12,42,51.9987,2011,2,15,1,5
1,0,1,2,13.12,16.665,87,8.9981,2012,2,16,20,216
2,0,1,1,17.22,21.21,77,16.9979,2011,5,6,8,450
3,0,0,2,24.6,25.0,97,7.0015,2011,9,10,2,64
1,0,1,1,14.76,16.665,62,27.9993,2012,2,17,11,142
4,0,1,2,21.32,25.0,88,0.0,2011,10,11,5,20
1,0,0,1,13.12,16.665,57,6.0032,2012,1,7,4,10
2,0,1,1,25.42,28.79,83,7.0015,2012,6,11,6,144
4,0,1,1,26.24,31.06,41,15.0013,2011,10,5,13,219
1,0,0,2,9.84,12.12,87,8.9981,2012,2,5,0,61
3,0,1,3,26.24,28.79,89,0.0,2011,8,19,1,20
3,0,1,1,28.7,33.335,79,12.998,2011,7,6,22,186
1,1,0,1,11.48,12.88,45,22.0028,2012,1,2,4,4
3,0,0,1,30.34,34.85,70,12.998,2011,8,14,14,370
1,0,0,3,10.66,12.88,65,11.0014,2012,2,19,21,36
1,0,1,2,8.2,9.85,59,12.998,2011,1,6,23,23
2,0,1,1,14.76,16.665,46,22.0028,2012,4,11,20,235
4,0,1,3,17.22,21.21,88,15.0013,2011,11,16,22,46
2,0,1,1,24.6,29.545,69,19.9995,2011,5,17,18,480
2,0,0,1,23.78,27.275,46,19.0012,2012,6,2,11,536
3,0,1,1,29.52,33.335,61,19.0012,2011,8,2,7,335
4,0,1,2,22.14,25.76,68,7.0015,2011,11,15,8,480
4,0,0,1,10.66,13.635,87,7.0015,2011,11,6,7,28
4,0,1,3,18.86,22.725,100,11.0014,2011,12,7,5,3
4,0,1,2,13.12,14.395,53,23.9994,2012,11,7,14,161
2,0,1,1,20.5,24.24,59,6.0032,2012,5,18,1,49
4,0,0,1,27.88,31.82,47,11.0014,2011,10,9,14,500
2,0,1,2,10.66,12.12,87,16.9979,2011,4,1,8,206
2,0,1,1,14.76,17.425,71,8.9981,2012,4,10,2,2
4,0,1,3,23.78,27.275,83,7.0015,2012,10,2,7,260
2,0,0,1,20.5,24.24,22,12.998,2012,4,7,13,643
2,0,1,1,26.24,30.305,65,27.9993,2012,6,14,10,179
1,0,1,2,12.3,15.15,70,8.9981,2012,2,16,7,288
4,0,1,1,18.86,22.725,72,0.0,2012,10,1,2,12
4,0,1,1,13.12,16.665,70,7.0015,2012,12,19,10,164
2,0,1,1,19.68,23.485,27,22.0028,2012,4,5,1,13
4,0,1,1,16.4,20.455,71,0.0,2011,11,1,20,209
4,0,1,1,18.86,22.725,59,0.0,2011,11,7,19,300
2,0,1,1,20.5,24.24,36,30.0026,2012,4,9,20,276
1,0,1,1,15.58,19.695,66,16.9979,2011,3,17,0,23
3,0,1,1,33.62,36.365,38,19.9995,2011,8,10,12,240
3,0,1,2,27.88,31.82,83,6.0032,2011,7,6,4,6
4,0,1,1,18.86,22.725,63,7.0015,2011,11,9,17,485
1,0,1,1,13.94,14.395,31,32.9975,2012,3,9,22,107
4,0,0,2,14.76,16.665,46,19.9995,2012,11,3,17,410
4,0,1,2,22.14,25.76,68,0.0,2011,11,15,12,176
2,0,0,1,33.62,34.85,23,12.998,2012,6,9,14,593
3,0,1,1,31.16,35.605,62,0.0,2012,7,18,21,319
3,0,1,1,31.98,34.09,35,8.9981,2012,7,12,12,292
1,0,1,2,12.3,14.395,75,16.9979,2011,3,9,10,57
4,0,1,1,25.42,28.79,83,19.0012,2011,10,13,20,181
1,0,1,1,11.48,13.635,24,16.9979,2011,2,15,12,71
3,0,0,2,28.7,33.335,74,19.9995,2012,8,11,18,300
1,0,1,3,6.56,9.09,93,7.0015,2011,1,11,18,95
4,0,1,1,14.76,16.665,50,16.9979,2012,10,11,7,478
2,0,1,2,20.5,24.24,59,12.998,2012,5,1,0,35
3,0,1,1,29.52,32.575,34,8.9981,2011,8,12,9,205
4,0,1,1,15.58,19.695,40,22.0028,2012,11,2,16,421
4,0,1,1,13.12,15.15,53,19.9995,2011,12,1,10,93
4,0,1,1,16.4,20.455,71,6.0032,2011,11,2,10,133
1,0,0,1,14.76,17.425,50,11.0014,2012,1,7,0,79
2,0,1,1,26.24,29.545,78,8.9981,2012,6,11,4,7
1,0,0,2,8.2,10.605,69,11.0014,2011,2,13,4,2
4,0,1,2,22.14,25.76,64,11.0014,2012,12,4,13,272
2,0,1,1,18.04,21.97,88,0.0,2011,5,12,6,112
1,0,1,1,9.02,13.635,75,0.0,2012,2,6,2,3
1,0,1,1,13.94,17.425,53,7.0015,2012,3,12,7,268
2,0,1,3,21.32,25.0,77,7.0015,2012,5,1,6,26
4,0,1,1,18.04,21.97,67,15.0013,2011,10,6,3,5
4,0,0,1,18.86,22.725,40,27.9993,2011,11,13,11,295
4,0,1,2,13.12,16.665,66,7.0015,2012,11,15,21,224
2,0,0,1,25.42,31.06,57,16.9979,2012,4,15,21,229
2,0,1,1,22.14,25.76,32,15.0013,2012,4,17,23,82
2,0,1,1,21.32,25.0,32,30.0026,2011,4,6,17,356
1,0,0,1,12.3,14.395,52,16.9979,2012,2,5,18,181
4,0,1,2,22.96,26.515,73,19.0012,2012,10,15,5,40
2,0,1,1,17.22,21.21,67,8.9981,2011,5,10,6,112
3,0,1,2,31.16,35.605,58,15.0013,2012,7,2,0,43
1,0,1,2,9.02,13.635,87,0.0,2011,1,18,20,83
1,1,0,2,7.38,9.85,47,8.9981,2011,1,17,12,80
4,0,1,1,11.48,12.88,56,19.9995,2012,11,14,8,691
4,0,1,2,12.3,15.15,70,11.0014,2012,11,16,2,9
2,0,1,1,16.4,20.455,71,8.9981,2011,4,13,23,62
4,0,1,2,14.76,16.665,66,16.9979,2012,11,19,2,5
4,0,0,1,13.94,15.91,61,19.0012,2011,11,12,10,232
4,0,1,1,12.3,15.15,52,11.0014,2012,11,14,19,396
2,0,0,1,25.42,30.305,25,22.0028,2012,4,8,18,310
3,0,1,1,31.98,35.605,52,15.0013,2011,9,14,14,124
4,0,1,1,18.86,22.725,77,7.0015,2011,10,5,7,301
2,0,1,3,21.32,25.0,77,39.0007,2012,5,9,18,372
3,0,1,2,27.88,31.82,61,0.0,2012,7,12,0,56
2,0,1,1,22.14,25.76,88,12.998,2011,5,18,7,274
4,0,1,1,15.58,19.695,40,22.0028,2012,11,2,17,638
1,0,0,3,12.3,12.88,100,32.9975,2011,3,6,19,11
4,0,1,3,18.04,21.97,100,12.998,2011,12,7,14,25
2,0,1,2,24.6,30.305,64,26.0027,2012,5,8,11,217
2,0,1,2,21.32,25.0,63,19.9995,2012,5,8,2,16
3,0,1,1,29.52,33.335,51,11.0014,2012,8,16,22,254
3,0,1,2,31.98,37.88,66,19.0012,2011,7,8,13,229
1,0,0,1,13.12,17.425,76,0.0,2011,1,1,9,14
4,0,1,2,13.12,14.395,53,26.0027,2012,11,7,17,517
2,0,1,2,27.88,31.82,61,32.9975,2011,5,3,12,217
4,0,0,1,13.94,16.665,66,8.9981,2011,11,13,6,23
1,0,1,2,6.56,9.85,86,6.0032,2011,1,12,0,7
2,0,1,1,13.12,15.15,45,19.0012,2012,4,11,2,2
1,0,1,2,12.3,12.12,70,36.9974,2012,1,13,5,21
3,0,1,1,32.8,37.12,52,26.0027,2011,8,8,10,124
2,0,1,3,25.42,28.03,88,23.9994,2012,6,1,19,45
2,0,1,1,29.52,33.335,51,30.0026,2011,4,11,19,284
1,0,1,1,10.66,10.605,30,35.0008,2011,3,2,23,22
3,1,0,1,32.8,36.365,46,0.0,2011,7,4,17,436
2,0,0,1,25.42,31.06,57,0.0,2012,6,9,4,8
1,0,0,2,9.02,9.09,47,43.9989,2012,2,11,18,108
4,0,1,2,21.32,25.0,59,19.9995,2011,12,15,18,377
2,0,1,1,24.6,28.79,78,7.0015,2012,5,4,1,48
2,0,0,1,14.76,18.18,71,7.0015,2012,4,14,7,64
1,0,1,1,12.3,14.395,56,15.0013,2012,2,8,0,23
3,0,1,3,25.42,27.275,94,7.0015,2011,9,8,7,179
4,0,1,1,24.6,31.06,49,26.0027,2011,11,14,13,203
4,0,0,2,15.58,19.695,62,11.0014,2011,11,19,22,106
1,0,0,3,9.02,13.635,100,0.0,2011,2,5,15,60
2,0,1,1,17.22,21.21,50,12.998,2012,5,11,4,9
3,0,0,2,26.24,28.79,89,12.998,2011,7,3,7,25
3,1,0,2,27.06,29.545,94,19.9995,2011,9,5,21,60
2,0,1,1,17.22,21.21,47,30.0026,2012,4,2,11,209
3,0,1,1,25.42,30.305,61,8.9981,2012,9,12,10,205
4,0,1,2,18.86,22.725,88,0.0,2011,10,18,5,21
1,0,1,1,4.1,6.82,54,6.0032,2011,2,11,1,7
2,0,1,2,22.96,26.515,88,8.9981,2012,5,15,0,32
3,0,1,1,38.54,41.665,29,16.9979,2012,7,17,14,214
4,0,1,1,13.12,17.425,87,0.0,2011,12,5,1,12
2,0,0,1,10.66,13.635,70,7.0015,2011,4,2,6,12
2,0,0,2,24.6,31.06,40,11.0014,2012,4,14,19,459
4,0,0,3,15.58,19.695,94,6.0032,2012,12,9,19,122
3,0,1,1,28.7,33.335,74,7.0015,2012,8,3,7,421
3,0,1,1,32.8,34.09,24,0.0,2011,7,1,13,292
3,0,1,1,35.26,38.635,39,19.0012,2011,8,8,16,282
2,0,1,1,26.24,31.06,53,8.9981,2012,6,15,22,321
4,0,1,2,27.06,31.06,74,0.0,2012,10,3,21,209
3,0,1,1,26.24,28.79,83,0.0,2011,8,19,6,93
4,0,1,1,10.66,12.12,56,19.0012,2012,11,14,0,24
1,0,1,2,7.38,9.85,93,11.0014,2012,1,10,9,195
3,0,1,1,34.44,36.365,34,22.0028,2011,8,10,14,178
1,0,1,1,13.94,16.665,71,12.998,2011,3,17,4,3
1,0,1,2,10.66,13.635,65,7.0015,2012,2,14,4,2
3,0,0,1,25.42,31.06,50,8.9981,2012,9,16,19,403
4,0,1,2,12.3,15.15,49,11.0014,2011,12,16,22,106
4,0,1,1,20.5,24.24,72,12.998,2011,10,6,0,40
4,0,1,1,13.12,14.395,39,27.9993,2011,11,17,16,195
2,0,1,3,20.5,24.24,82,19.0012,2011,5,4,2,4
1,0,0,2,10.66,12.12,52,16.9979,2012,2,19,10,191
